count,emp_no,first_name,last_name,salary,from_date
1,438525,Theirry,Plessier,40000,1988-12-12
1,453479,Zhensheng,Sudbeck,78924,1988-12-12
1,472925,Fusako,Prampolini,44130,1988-12-12
1,482640,Shmuel,Chandrasekhar,41797,1988-12-12
1,495317,Maia,Jiang,42118,1988-12-12
1,26903,Xumin,Tischendorf,40000,1988-12-11
1,63562,Dannz,Heiserman,46283,1988-12-11
1,67862,Sven,Brizzi,75455,1988-12-11
1,68808,Morrie,Beerel,40000,1988-12-11
1,101405,Takahito,Fasbender,40000,1988-12-11
1,225059,Tuval,Vernadat,40000,1988-12-11
1,225515,Jenwei,Herber,85832,1988-12-11
1,241597,Thodoros,Spieker,42189,1988-12-11
1,275980,Mostafa,Ponthieu,85283,1988-12-11
1,283698,Frazer,Delgrossi,81535,1988-12-11
1,290800,Shmuel,Meriste,87760,1988-12-11
1,404789,Shuichi,Mandell,40000,1988-12-11
1,444505,Hyuckchul,Auyong,68413,1988-12-11
1,477238,Bangqing,Rathonyi,40000,1988-12-11
1,483051,Mingdong,Bain,59826,1988-12-11
1,22292,Ekawit,Bernardinello,40000,1988-12-10
1,62841,Xiaoheng,Cesareni,43806,1988-12-10
1,81166,Tayeb,Przulj,47902,1988-12-10
1,100142,Terresa,Isard,74107,1988-12-10
1,210651,Toney,Eiron,62896,1988-12-10
1,407125,Gila,Taneja,95142,1988-12-10
1,422389,Ramachenga,Suwa,67186,1988-12-10
1,432881,Shan,Egerstedt,40000,1988-12-10
1,434606,Hugh,Krupka,44212,1988-12-10
1,462407,Sastry,Motley,40000,1988-12-10
1,486734,Jolita,Lukaszewicz,40000,1988-12-10
1,486967,Xiaoqiu,Kalloufi,60024,1988-12-10
1,489759,Serap,Pell,48597,1988-12-10
1,26378,Huiqun,Streng,40000,1988-12-09
1,32835,Wanqing,Thambidurai,40000,1988-12-09
1,38453,Rafael,Perfilyeva,40000,1988-12-09
1,66481,Nalini,McClurg,56223,1988-12-09
1,85173,Stepehn,Coombs,41804,1988-12-09
1,91023,Volkmar,Nitsche,49520,1988-12-09
1,201547,Sampalli,Juneja,64402,1988-12-09
1,234054,Janche,Cronan,64043,1988-12-09
1,238791,Deniz,Kroll,40000,1988-12-09
1,245381,Krister,Cromarty,44805,1988-12-09
1,271179,Jaewoo,Murrill,90327,1988-12-09
1,411921,Sadun,Buescher,41751,1988-12-09
1,429307,Mohan,Uchoa,40000,1988-12-09
1,20069,Guenter,Huhdanpaa,40000,1988-12-08
1,32026,Lansing,Skrikant,75657,1988-12-08
1,44184,Maya,Birnbaum,40000,1988-12-08
1,210778,Kaijung,Tyugu,57474,1988-12-08
1,250163,Margareta,Saoudi,40000,1988-12-08
1,255717,Hein,Walstra,71882,1988-12-08
1,270448,Becky,Snedden,41906,1988-12-08
1,285652,Tomokazu,Gewali,88144,1988-12-08
1,287876,Yinlin,Hardjono,78974,1988-12-08
1,290749,Ronghao,Morrey,63409,1988-12-08
1,299725,Aamer,Holburn,40231,1988-12-08
1,422381,Aran,Merkl,60204,1988-12-08
1,455809,Ramachenga,Dusink,40000,1988-12-08
1,478758,Zhanqiu,Ranft,43096,1988-12-08
1,481000,Hidefumi,Zirintsis,60945,1988-12-08
1,496836,Khoa,Fairtlough,41255,1988-12-08
1,77231,Yuqun,Luft,44555,1988-12-07
1,282470,Chrisa,Pagter,40000,1988-12-07
1,439694,Eric,Aingworth,40000,1988-12-07
1,454863,Abdelghani,Krichel,44471,1988-12-07
1,468249,Domenick,Schmiedel,40000,1988-12-07
1,476167,Genta,Dulli,73270,1988-12-07
1,481569,Huican,Hutter,54480,1988-12-07
1,36627,Mary,Quadeer,58519,1988-12-06
1,44148,Fun,Marchesini,40000,1988-12-06
1,58053,Zissis,Karunanithi,72883,1988-12-06
1,59166,Charlene,Bernardinello,50701,1988-12-06
1,84747,Yoshinari,Felcyn,70389,1988-12-06
1,92959,Trygve,Honiden,49541,1988-12-06
1,201358,Toshimitsu,Erdmenger,87898,1988-12-06
1,270348,Nitsan,Rubsam,40000,1988-12-06
1,280212,Chanjung,Heemskerk,58441,1988-12-06
1,401411,Werner,Boreale,40000,1988-12-06
1,439071,Kokou,Woycyznski,46070,1988-12-06
1,61915,Yongmin,Conta,40000,1988-12-05
1,210484,Masasuke,Gihr,42556,1988-12-05
1,293070,Saddek,Isaak,43040,1988-12-05
1,419623,Guther,Demizu,60021,1988-12-05
1,440652,Nahum,Garnier,67855,1988-12-05
1,442141,Eben,Serot,53411,1988-12-05
1,478589,Peternela,Leppanen,55771,1988-12-05
1,482648,Kinh,Velardi,40000,1988-12-05
1,17696,Feiyu,Kusalik,40000,1988-12-04
1,39995,Marko,Deverell,62346,1988-12-04
1,73390,Ishfaq,Beutelspacher,64348,1988-12-04
1,83797,Kazuhisa,Fontan,58691,1988-12-04
1,94211,Martins,Yurov,41359,1988-12-04
1,218885,Rosine,Gimarc,51064,1988-12-04
1,220619,Gor,Jahnichen,40000,1988-12-04
1,231236,Guadalupe,Iisaka,40000,1988-12-04
1,232623,Guther,Linares,40000,1988-12-04
1,237558,Nikolaos,Riefers,56979,1988-12-04
1,245493,Mechthild,Kirkerud,48954,1988-12-04
1,271480,Arumugam,Cooley,45121,1988-12-04
1,425795,Zine,Beetstra,42072,1988-12-04
1,428020,Toshimitsu,Tiemann,93362,1988-12-04
1,455932,Wanqing,Polupanov,40000,1988-12-04
1,474527,Tsz,Delgrange,53882,1988-12-04
1,475632,Mohamadou,Angiulli,53124,1988-12-04
1,479945,Jeong,Paciorek,55272,1988-12-04
1,83585,Susuma,Himler,53364,1988-12-03
1,89001,Zeydy,Sommen,40000,1988-12-03
1,97540,Lubomir,Brodal,40000,1988-12-03
1,105410,Foong,Morton,40000,1988-12-03
1,219102,Xiaoheng,Arlazarov,74072,1988-12-03
1,220280,Marsal,Jervis,54257,1988-12-03
1,232184,Persi,Weiland,40000,1988-12-03
1,239108,Shigehito,Thombley,73118,1988-12-03
1,257073,Kagan,Schaar,40191,1988-12-03
1,292809,Dulce,Majewski,40000,1988-12-03
1,293424,Arumugam,Ohori,63651,1988-12-03
1,477140,Christfried,Murrill,77748,1988-12-03
1,73456,Toney,Azadmanesh,44012,1988-12-02
1,76979,Claude,Fiutem,52198,1988-12-02
1,108176,Aksel,Piazza,40000,1988-12-02
1,255934,Mantis,Fabrizio,56682,1988-12-02
1,273575,Neelam,Colorni,46574,1988-12-02
1,465698,Ranan,Demos,65305,1988-12-02
1,499908,Toong,Coorg,40356,1988-12-02
1,30226,Shiv,Reghbati,47180,1988-12-01
1,59078,Licheng,Larfeldt,52687,1988-12-01
1,104504,Waiman,Kilgore,44682,1988-12-01
1,254459,Mart,Gadepally,48159,1988-12-01
1,260522,Kasturi,Baez,66080,1988-12-01
1,290836,Manohar,Hiroyama,40000,1988-12-01
1,407861,Bodh,Birta,64264,1988-12-01
1,450468,Aimee,Lakshmanan,48849,1988-12-01
1,465829,Dante,Beidas,40000,1988-12-01
1,49971,Oddvar,Mandelberg,45342,1988-11-30
1,55440,Ramzi,Shinomoto,43426,1988-11-30
1,63112,Joydip,Swan,61721,1988-11-30
1,101252,Constantino,Speer,41874,1988-11-30
1,101440,Aimee,McAffer,64583,1988-11-30
1,205150,Denis,Murthy,40000,1988-11-30
1,216392,Ziyad,Baer,69678,1988-11-30
1,244361,Shuzo,Flasterstein,40000,1988-11-30
1,288610,Ortrud,Zuberek,50399,1988-11-30
1,428951,Shigeaki,Angot,40000,1988-11-30
1,437471,Zijian,Plesums,44174,1988-11-30
1,455957,Mack,Basagni,40923,1988-11-30
1,59916,Anneli,Smeets,40000,1988-11-29
1,97704,Zhiwei,Imataki,53593,1988-11-29
1,103663,Bezalel,Edelhoff,40000,1988-11-29
1,221398,Hiroyasu,Cochrane,69046,1988-11-29
1,249697,Mario,Kuzuoka,43164,1988-11-29
1,290794,Fox,Pramanik,50438,1988-11-29
1,290869,Byong,Bazzichi,53770,1988-11-29
1,292904,Gopalakrishnan,Uhrik,48134,1988-11-29
1,448894,Rildo,Kugler,48323,1988-11-29
1,491489,Harjit,Braccini,40000,1988-11-29
1,33115,Padma,Peyn,44843,1988-11-28
1,98199,Sadun,Felcyn,58988,1988-11-28
1,240382,Zengping,Egerstedt,40000,1988-11-28
1,265456,Xiaoqiang,Reutenauer,40000,1988-11-28
1,289366,Owen,Binding,42568,1988-11-28
1,297167,Dipayan,Ligten,44596,1988-11-28
1,459178,Tiina,Prampolini,64366,1988-11-28
1,476434,Rosita,Beutelspacher,40053,1988-11-28
1,58325,Kokou,Riexinger,41626,1988-11-27
1,98497,Jianhao,Cannata,40000,1988-11-27
1,273658,Jaana,Lipner,74405,1988-11-27
1,401749,Kiyotoshi,Biron,92757,1988-11-27
1,428419,Gila,Cichocki,47829,1988-11-27
1,440056,Moni,Stanfel,61128,1988-11-27
1,443838,Rimon,McClure,40000,1988-11-27
1,446352,Sariel,Muhlberg,40000,1988-11-27
1,34406,Yefim,Mitsuhashi,81629,1988-11-26
1,41149,Alain,Wiegley,40000,1988-11-26
1,57869,Martine,Perl,51324,1988-11-26
1,254270,Pohua,Hiraishi,56051,1988-11-26
1,269918,Stella,Pelc,95504,1988-11-26
1,403831,Arunas,Thimonier,40000,1988-11-26
1,415496,Gritta,Awdeh,40621,1988-11-26
1,419136,Jagoda,Slaats,40000,1988-11-26
1,471065,Herbert,Stafford,72590,1988-11-26
1,490510,Premsyl,Riefers,40000,1988-11-26
1,19419,Palash,Bernardeschi,52164,1988-11-25
1,20693,Yefim,Flasterstein,40000,1988-11-25
1,28510,Subhankar,Desikan,59021,1988-11-25
1,207761,Vatsa,Beeson,64255,1988-11-25
1,209778,Przemyslawa,Walstra,71487,1988-11-25
1,228993,Kristine,Marrevee,50506,1988-11-25
1,284459,Souichi,Waeselynck,53462,1988-11-25
1,287878,Masoud,Gihr,40000,1988-11-25
1,411155,Ult,Kavanagh,40000,1988-11-25
1,413976,Erez,Kalloufi,40670,1988-11-25
1,423443,Chenye,Camarinopoulos,40000,1988-11-25
1,432048,Feipei,Fritzsche,48922,1988-11-25
1,440461,Bader,Stenning,40000,1988-11-25
1,480052,Chinho,Weisert,58746,1988-11-25
1,480243,Candida,Gerlach,81568,1988-11-25
1,492278,Chinhyun,Delgrange,67897,1988-11-25
1,492800,Brigham,Kropf,56585,1988-11-25
1,493378,Demos,Flexer,85815,1988-11-25
1,55450,Vishv,Furudate,40000,1988-11-24
1,71041,Frazer,Borovoy,47442,1988-11-24
1,201205,Shaunak,Haddadi,40000,1988-11-24
1,224917,Danae,Pollock,40000,1988-11-24
1,227457,Zeydy,Silva,40000,1988-11-24
1,237591,Halsur,Serov,40000,1988-11-24
1,244566,Jacopo,Soloway,45071,1988-11-24
1,247898,Karoline,Krohn,41154,1988-11-24
1,273864,Isaac,Perelgut,46861,1988-11-24
1,287294,Aria,Vecchi,40000,1988-11-24
1,410957,Bernd,Malabarba,55417,1988-11-24
1,419986,Cristinel,Belinskaya,51086,1988-11-24
1,424609,Erzsebet,Reistad,51993,1988-11-24
1,475229,Shim,Pero,40000,1988-11-24
1,30819,Sachio,Asrin,40000,1988-11-23
1,67272,Val,Minakawa,45253,1988-11-23
1,216284,Maris,Vigier,48462,1988-11-23
1,218842,Bedrich,Sinicrope,59048,1988-11-23
1,294398,Kazuhiko,Ruemmler,66138,1988-11-23
1,402056,Bezalel,Larfeldt,55983,1988-11-23
1,440094,Bernice,Rabehasaina,40000,1988-11-23
1,483509,Poorav,Seiwald,53398,1988-11-23
1,491847,Danel,Mitzlaff,65599,1988-11-23
1,25154,Eldridge,Eugenio,40000,1988-11-22
1,77702,Barna,Jiang,44828,1988-11-22
1,92770,Sudharsan,Braunmuhl,46554,1988-11-22
1,96276,Luisa,Wossner,40000,1988-11-22
1,104363,Mansur,Xiaoshan,66971,1988-11-22
1,222173,Feiyu,Esteva,40000,1988-11-22
1,236168,Kyoichi,Hopewell,50730,1988-11-22
1,263824,Yolla,Constantine,40000,1988-11-22
1,293024,Zissis,Ramaiah,40000,1988-11-22
1,46352,Unal,Zambonelli,89610,1988-11-21
1,54049,Christoper,Debuse,40000,1988-11-21
1,68003,Kellie,Ratzlaff,40000,1988-11-21
1,73937,Kagan,Moehrke,56500,1988-11-21
1,81543,Jianhui,Ishibashi,74442,1988-11-21
1,201178,Kristof,Conta,60543,1988-11-21
1,204993,Szabolcs,Zucker,70974,1988-11-21
1,211193,Yannis,Schapiro,40000,1988-11-21
1,233253,Kyoichi,Merli,45847,1988-11-21
1,285272,Herbert,Aseltine,52117,1988-11-21
1,405232,Saniya,Nannarelli,49974,1988-11-21
1,411573,Ymte,Casley,60800,1988-11-21
1,413276,Bikash,Stamatiou,40000,1988-11-21
1,485341,Mohammed,Validov,47489,1988-11-21
1,18393,Wuxu,Aseltine,40205,1988-11-20
1,60479,Stein,Byoun,44162,1988-11-20
1,63114,Danny,Cheshire,63059,1988-11-20
1,69271,Debatosh,Zyda,61650,1988-11-20
1,70516,Danny,Mamelak,47946,1988-11-20
1,204938,Collette,Verspoor,40000,1988-11-20
1,210876,Wayne,Yamaashi,40000,1988-11-20
1,255053,Urs,Bolsens,72928,1988-11-20
1,255610,Abdulah,Paciorek,68475,1988-11-20
1,275872,Sadun,Thummel,61830,1988-11-20
1,297024,Lakshmi,Pews,40000,1988-11-20
1,406854,Reinhold,Besancenot,57090,1988-11-20
1,448810,Tomofumi,Kropp,40000,1988-11-20
1,475890,Manibrata,Picht,40000,1988-11-20
1,479866,Heng,Pellegrinelli,40857,1988-11-20
1,15993,Yoshimitsu,Peir,45611,1988-11-19
1,36870,Jianhao,Luff,40000,1988-11-19
1,71913,Tooru,Feinberg,59759,1988-11-19
1,85278,Kamakshi,Karnin,40000,1988-11-19
1,206296,Kwangjo,Landherr,43632,1988-11-19
1,206815,Insup,Frolund,76749,1988-11-19
1,238342,Filipp,Wielonsky,56521,1988-11-19
1,255339,Leni,Hitomi,47424,1988-11-19
1,263248,Jeong,Fiebach,70698,1988-11-19
1,417923,Jahangir,Negoita,40000,1988-11-19
1,418835,Oguz,Bruckman,62386,1988-11-19
1,437191,Shmuel,Luca,40155,1988-11-19
1,440234,Venkatesan,Morrey,42434,1988-11-19
1,440960,Moty,Zirintsis,63161,1988-11-19
1,445251,Ingemar,Terekhov,40000,1988-11-19
1,463556,Monique,Emmart,40000,1988-11-19
1,64268,Masasuke,Qiwen,56096,1988-11-18
1,213327,Shiv,Alpin,40000,1988-11-18
1,222022,Dung,Mayerwieser,59367,1988-11-18
1,222180,Maia,Feinberg,95537,1988-11-18
1,235078,Yoshinari,Ullian,48112,1988-11-18
1,275313,Serge,Keustermans,45798,1988-11-18
1,282063,Hongzhu,Selenyi,47917,1988-11-18
1,298575,Douadi,Driscoll,47388,1988-11-18
1,416552,Kwok,Nyrup,40000,1988-11-18
1,416726,Kousuke,Dichev,47782,1988-11-18
1,439877,Wojceich,Emiris,40000,1988-11-18
1,463401,Chrisa,Boyle,40000,1988-11-18
1,482160,Kamakshi,Kumaresan,56407,1988-11-18
1,489523,Uriel,Sessa,40000,1988-11-18
1,11746,Koichi,Marrakchi,55951,1988-11-17
1,11853,Zeljko,Kusakabe,61941,1988-11-17
1,22593,Danae,Jeansoulin,52423,1988-11-17
1,22917,Adas,Pfau,47460,1988-11-17
1,39226,Samphel,Parfitt,52379,1988-11-17
1,52932,Carrsten,Lorin,62236,1988-11-17
1,64960,Chinho,Gonthier,63785,1988-11-17
1,74811,Khatoun,Pardalos,53056,1988-11-17
1,88947,Ronghao,Marletta,40000,1988-11-17
1,201190,Zdislav,Melski,52202,1988-11-17
1,204524,Mahendra,Schreiter,40000,1988-11-17
1,208982,Rutger,Sinitsyn,40000,1988-11-17
1,230047,Yucai,Jullig,51291,1988-11-17
1,259679,Jiong,Ishibashi,45190,1988-11-17
1,295906,Feiyu,Denny,50327,1988-11-17
1,407437,Mabo,Farrag,40000,1988-11-17
1,468950,Jovan,Mundy,60639,1988-11-17
1,98984,Rosalyn,Ushiama,42340,1988-11-16
1,231027,Kazuhiko,Denny,51518,1988-11-16
1,246498,Matt,Herber,51937,1988-11-16
1,442709,Akemi,Renear,40000,1988-11-16
1,477275,Sachio,Marletta,71600,1988-11-16
1,32244,Mitsuyuki,Mitsuhashi,66180,1988-11-15
1,41979,Hilary,Bage,40000,1988-11-15
1,58637,Mohamadou,Peck,67584,1988-11-15
1,81861,Tesuro,Walstra,54826,1988-11-15
1,92340,Berhard,Nitsch,45547,1988-11-15
1,229446,Kazuhiko,Gadepally,49889,1988-11-15
1,247790,Goo,Apsitis,60397,1988-11-15
1,248542,Pranay,Hitomi,63887,1988-11-15
1,250213,Berhard,Murrill,40000,1988-11-15
1,251669,Subhrajyoti,Daescu,55298,1988-11-15
1,268056,Lucian,Speek,40000,1988-11-15
1,487358,Godehard,Katalagarianos,77639,1988-11-15
1,12070,Ger,Shokrollahi,50233,1988-11-14
1,53475,Malu,Selenyi,46409,1988-11-14
1,87504,Fumiya,Takanami,41444,1988-11-14
1,90821,Jingling,Kadhim,55574,1988-11-14
1,105204,Ennio,Schaad,52936,1988-11-14
1,108184,Kien,Merks,55766,1988-11-14
1,227908,Shih,Denti,49249,1988-11-14
1,231243,Abdelghani,Birta,40000,1988-11-14
1,244607,Manton,Fetvedt,40000,1988-11-14
1,261298,Ottavia,Ventosa,40000,1988-11-14
1,261383,Elliott,Manders,69142,1988-11-14
1,299004,Kokou,Monkewich,51449,1988-11-14
1,402163,Alejandro,Sankaranarayanan,76506,1988-11-14
1,425669,Stabislas,Wrigley,40000,1988-11-14
1,445391,Tesuro,Hopewell,79556,1988-11-14
1,479166,Uno,Anger,83321,1988-11-14
1,40028,Wuxu,Hofman,51480,1988-11-13
1,236192,Abdelkader,Whitcomb,49430,1988-11-13
1,264190,Limsoon,Schaap,60119,1988-11-13
1,274716,Jungsoon,Legleitner,40000,1988-11-13
1,288304,Shan,Majewski,88808,1988-11-13
1,462035,Mohammed,Egerstedt,53355,1988-11-13
1,492376,Fuqing,Pagter,40000,1988-11-13
1,22730,Premal,Basart,51123,1988-11-12
1,34049,Tadanori,Brookner,75061,1988-11-12
1,39636,Muzhong,Deville,70782,1988-11-12
1,59029,Krassimir,Cmelik,48042,1988-11-12
1,63324,Pintsang,Leuchs,40000,1988-11-12
1,79031,Morris,Arlazarov,40000,1988-11-12
1,80955,Marc,Fioravanti,40000,1988-11-12
1,87881,Yechezkel,Masaki,42916,1988-11-12
1,408277,Bokyung,Baez,84426,1988-11-12
1,432920,Samphel,Dechter,58213,1988-11-12
1,438330,Dinkar,Naumovich,40000,1988-11-12
1,467065,Jeanne,Ginneken,50579,1988-11-12
1,481775,Gao,Hartvigsen,90519,1988-11-12
1,488360,Roselyn,Fioravanti,80839,1988-11-12
1,488631,Marsha,Noriega,56560,1988-11-12
1,19612,Chenxi,Erdmenger,83131,1988-11-11
1,38707,Constantine,Hitomi,72764,1988-11-11
1,50672,Shen,Greenaway,40000,1988-11-11
1,68780,Berni,Itschner,40000,1988-11-11
1,83230,Jaana,Lammel,73171,1988-11-11
1,95212,Feipei,Kobara,40000,1988-11-11
1,103344,Sanjeeva,Whittlesey,68040,1988-11-11
1,249387,Geraldo,Bharadwaj,70177,1988-11-11
1,292658,Hiroyasu,Massonet,40000,1988-11-11
1,295562,Shih,Heping,60282,1988-11-11
1,451828,Pintsang,Peng,52252,1988-11-11
1,460938,Foong,Koblitz,47224,1988-11-11
1,461000,Goncalo,Plesums,40000,1988-11-11
1,483472,Gita,Pesch,95637,1988-11-11
1,67362,Ranga,Cardazo,40000,1988-11-10
1,74493,Susanne,Chelton,54053,1988-11-10
1,81896,Kwan,Bashian,40000,1988-11-10
1,99443,Zita,Woycyznski,57383,1988-11-10
1,225017,Goh,Bruckman,64040,1988-11-10
1,246236,Muzhong,Sudkamp,71936,1988-11-10
1,264752,Juichirou,Syrotiuk,40000,1988-11-10
1,292025,Weidon,Osgood,45184,1988-11-10
1,410108,Unal,Ratzlaff,40000,1988-11-10
1,426243,Randi,Cummings,53515,1988-11-10
1,438944,Florian,Anick,73694,1988-11-10
1,454292,Feixiong,Schapiro,44997,1988-11-10
1,473947,Van,Alencar,48552,1988-11-10
1,48970,Kazuhito,Collette,83805,1988-11-09
1,67029,Sorina,Heydon,50518,1988-11-09
1,82110,Vugranam,Gecsel,48328,1988-11-09
1,99860,Mitchel,Homond,49331,1988-11-09
1,102793,Joydip,Benzaken,40000,1988-11-09
1,203013,Eran,Ritcey,47870,1988-11-09
1,229810,Katsuo,Attimonelli,65624,1988-11-09
1,243981,Dipankar,Encarnacion,41386,1988-11-09
1,260981,Reuven,Ermel,72561,1988-11-09
1,293446,Gad,Leppanen,40000,1988-11-09
1,421723,Ymte,Olano,40000,1988-11-09
1,435313,Fun,Vitiello,48857,1988-11-09
1,445509,Hein,Templeman,50847,1988-11-09
1,467760,Taiji,Pocchiola,47888,1988-11-09
1,486522,Uinam,Rahimi,40000,1988-11-09
1,24225,Shugo,Eiter,98584,1988-11-08
1,52986,Ugo,Beznosov,70532,1988-11-08
1,58123,Zhaofang,Isard,75236,1988-11-08
1,93976,Demin,Dengi,43871,1988-11-08
1,104783,Lech,Mullainathan,46818,1988-11-08
1,107019,Noritoshi,Majewski,81407,1988-11-08
1,215693,Hidefumi,Emmart,43705,1988-11-08
1,254138,Yechiam,Gammage,74086,1988-11-08
1,446607,Urs,Hinsberger,60284,1988-11-08
1,463661,Minghong,Janocha,71590,1988-11-08
1,483828,Tommaso,Codenie,40000,1988-11-08
1,14236,Xuedong,Angiulli,40000,1988-11-07
1,63021,Kamakshi,Yurov,40858,1988-11-07
1,87974,Shunichi,Peac,60286,1988-11-07
1,202507,Ziva,Marquardt,40000,1988-11-07
1,281458,Niranjan,Biron,83954,1988-11-07
1,404469,Bartek,Maginnis,40000,1988-11-07
1,405957,Zhiguo,Cochrane,51741,1988-11-07
1,436848,Nitsan,Naudin,46301,1988-11-07
1,446931,Lihong,Openshaw,45383,1988-11-07
1,479717,Moheb,Tzvieli,62016,1988-11-07
1,493057,Lijia,Monarch,40000,1988-11-07
1,21566,Angel,Demos,61752,1988-11-06
1,22923,Kristof,Laventhal,43991,1988-11-06
1,56448,Kayoko,Covnot,46867,1988-11-06
1,74921,Holgard,Rehfuss,67629,1988-11-06
1,93854,Constantine,Rosaz,40000,1988-11-06
1,227591,Byong,Genin,48531,1988-11-06
1,233899,Shan,Horswill,68832,1988-11-06
1,236105,Genevieve,Kleiser,40000,1988-11-06
1,239153,Sanjoy,Lorcy,40000,1988-11-06
1,441582,Munehiko,Schauser,55552,1988-11-06
1,463681,Gian,Kalefeld,72716,1988-11-06
1,29729,Alassane,Bernatsky,87778,1988-11-05
1,46858,Lubomir,Gente,83213,1988-11-05
1,84188,Serenella,Holburn,68663,1988-11-05
1,100698,Gino,Atrawala,45457,1988-11-05
1,210277,Yoshimitsu,Carrere,40000,1988-11-05
1,219236,Jinya,Onuegbe,40000,1988-11-05
1,402067,Franziska,Serna,40000,1988-11-05
1,426995,Rasikan,Spelt,48872,1988-11-05
1,439289,Kazuyasu,Morris,40000,1988-11-05
1,443591,Haldun,Lamparter,51668,1988-11-05
1,444829,Shuji,Redmiles,76088,1988-11-05
1,477964,Richara,Thiran,56004,1988-11-05
1,24154,Khaled,Hashii,79702,1988-11-04
1,41553,Tokuyasu,Peltason,58051,1988-11-04
1,51561,Marsha,Docker,40000,1988-11-04
1,56879,Arne,Junet,40000,1988-11-04
1,71864,Martina,Bellone,62512,1988-11-04
1,95071,Toney,Isaak,71327,1988-11-04
1,257517,Salvador,Speckmann,40000,1988-11-04
1,431965,Gianluca,Melton,88347,1988-11-04
1,448388,Shaleah,Gluchowski,63257,1988-11-04
1,471047,Sadok,Karunanithi,52905,1988-11-04
1,11751,Jiafu,Emiris,40000,1988-11-03
1,23764,Hsiangchu,Cyne,47732,1988-11-03
1,33085,Kristinn,Jullig,53869,1988-11-03
1,74323,Katsuo,Yetto,48439,1988-11-03
1,79376,Faiza,Kragelund,40000,1988-11-03
1,232089,Yoshimitsu,Czaja,40000,1988-11-03
1,258521,Felicidad,Pintelas,93070,1988-11-03
1,268941,Danny,Edelhoff,40000,1988-11-03
1,275828,Yifei,Terlouw,55439,1988-11-03
1,429321,Lihong,Matzel,40000,1988-11-03
1,486537,Mayuri,Orlowska,66692,1988-11-03
1,487502,Owen,Peris,40000,1988-11-03
1,84943,Hugo,Benantar,40000,1988-11-02
1,220488,Arvind,Weisert,67180,1988-11-02
1,223305,Manohar,Deville,40000,1988-11-02
1,236050,Yoshinari,Marchesini,64245,1988-11-02
1,258869,Valeska,Billawala,40000,1988-11-02
1,270922,Aram,Rouquie,82096,1988-11-02
1,271403,Baocai,Kuzuoka,94810,1988-11-02
1,296953,Sibyl,Dahlbom,44304,1988-11-02
1,407198,Juichirou,Speek,40000,1988-11-02
1,430101,Dekang,Veeraraghavan,46824,1988-11-02
1,430535,Georg,Fasbender,46447,1988-11-02
1,430662,Zita,Vernadat,56065,1988-11-02
1,480376,Akhilish,Kieras,80095,1988-11-02
1,39658,Cullen,Flexer,40000,1988-11-01
1,82626,Adit,Reeken,47175,1988-11-01
1,225492,Guangming,Deville,40000,1988-11-01
1,249646,Alper,Boudaillier,49232,1988-11-01
1,259096,Yonghoan,Pavlopoulou,40000,1988-11-01
1,402920,Peternela,Bernardinello,46700,1988-11-01
1,417663,Muzhong,Stassinopoulos,53334,1988-11-01
1,431798,Masanao,Middleton,42011,1988-11-01
1,438207,Elvis,Adachi,42133,1988-11-01
1,466101,Manibrata,Kropp,60639,1988-11-01
1,480883,Hitofumi,Rouquie,40000,1988-11-01
1,494927,Wojceich,Rosay,40000,1988-11-01
1,46339,Stepehn,Linares,56890,1988-10-31
1,63675,Kazuhira,Heijenga,40000,1988-10-31
1,76144,Khue,Clemencon,40000,1988-10-31
1,93813,Giordano,Janetzko,66154,1988-10-31
1,108223,Henk,Cangellaris,55782,1988-10-31
1,202163,Fayez,Dayana,42545,1988-10-31
1,266936,Vidya,Rusterholz,52685,1988-10-31
1,285766,Hsiangchu,Auyong,60818,1988-10-31
1,422033,Basim,Butterworth,40000,1988-10-31
1,475654,Fumiyo,Tibblin,40000,1988-10-31
1,482207,Satyanarayana,Perl,40000,1988-10-31
1,21677,Zhensheng,Kavvadias,40000,1988-10-30
1,39712,Chirstian,Muchinsky,75967,1988-10-30
1,42590,Basim,Billawala,46900,1988-10-30
1,48028,Steve,Bach,44406,1988-10-30
1,80852,Yannis,Randt,66650,1988-10-30
1,86284,Fabrizio,Wrigley,54840,1988-10-30
1,201238,Karlis,Makrucki,40000,1988-10-30
1,201426,Garnet,Sudkamp,40000,1988-10-30
1,242903,Dung,Genther,48888,1988-10-30
1,243084,Lech,Pavlopoulou,45238,1988-10-30
1,249642,Yonghong,dAstous,59298,1988-10-30
1,268861,Duke,Ecklund,58177,1988-10-30
1,288801,Otmar,Birge,91680,1988-10-30
1,413288,Kenton,Ramras,59684,1988-10-30
1,422995,Gro,Pezzoli,43407,1988-10-30
1,439687,Alejandra,Schlumberger,40000,1988-10-30
1,449485,Along,Murtafg,49000,1988-10-30
1,450670,Udo,Haumacher,43280,1988-10-30
1,485742,Mana,Bernardinello,40911,1988-10-30
1,19134,Seongbin,Bakhtari,89672,1988-10-29
1,38951,Terresa,Rijckaert,71348,1988-10-29
1,53747,Yechezkel,Shimshoni,43831,1988-10-29
1,60767,Gianluca,Munos,74395,1988-10-29
1,68909,Jayson,Rajcani,40000,1988-10-29
1,225871,Ronghao,Kavraki,59319,1988-10-29
1,231952,Carrsten,Docker,52909,1988-10-29
1,234234,Edwin,Minakawa,40000,1988-10-29
1,240950,Demos,Kleiser,40000,1988-10-29
